-1.5658	7.84898	-1.5658	7.84898	-1.5658	7.84898	
7.84898	-1.5658	7.84898	-1.5658	7.84898	-1.5658	
-1.5658	7.84898	-1.5658	7.84898	-1.5658	7.84898	
7.84898	-1.5658	7.84898	-1.5658	7.84898	-1.5658	
-1.5658	7.84898	-1.5658	7.84898	-1.5658	7.84898	
7.84898	-1.5658	7.84898	-1.5658	7.84898	-1.5658	
-1.5658	7.84898	-1.5658	7.84898	-1.5658	7.84898	
7.84898	-1.5658	7.84898	-1.5658	7.84898	-1.5658	
-1.5658	7.84898	-1.5658	7.84898	-1.5658	7.84898	
7.84898	-1.5658	7.84898	-1.5658	7.84898	-1.5658	
